occ1990,foreign_empl,native_empl,foreign_howo,native_howo,manual_f,manual_n,language_f,language_n,year,occupation,manual,limbs,strength,body,language,oral,written,cognitive,perception,visual,hearing,vocal
45,165,3182,348884,6934308,125414.61364746094,2492701.1814575195,258174.16723632812,5131387.990432739,2000,"Metallurgical and materials engineers, variously phrased",0.35947367548942566,0.4300000071525574,0.29600000381469727,0.26249998807907104,0.7400000095367432,0.6299999952316284,0.8500000238418579,0.7666666507720947,0.5419999957084656,0.631428599357605,0.5400000214576721,0.38999998569488525
47,70,1491,155140,3522268,58789.8955078125,1334754.2213287354,93859.703125,2130972.181655884,2000,"Petroleum, mining, and geological engineers",0.378947377204895,0.35199999809265137,0.3799999952316284,0.4449999928474426,0.6050000190734863,0.48500001430511475,0.7250000238418579,0.8366666436195374,0.7519999742507935,0.7514285445213318,0.6966666579246521,0.5450000166893005
48,191,2049,401988,4571240,183221.9033203125,2083523.0833740232,186924.4189453125,2125626.614135742,2000,Chemical engineers,0.4557894766330719,0.5979999899864197,0.31200000643730164,0.2800000011920929,0.4650000035762787,0.38999998569488525,0.5400000214576721,0.7850000262260437,0.7680000066757202,0.6442857384681702,0.7366666793823242,0.574999988079071
53,695,11516,1555364,24721250,695820.71923828125,11059506.359741213,940995.23828125,14956356.657836914,2000,Civil engineers,0.44736841320991516,0.5149999856948853,0.3319999873638153,0.42250001430511475,0.6050000190734863,0.550000011920929,0.6600000262260437,0.7875000238418579,0.6919999718666077,0.741428554058075,0.5266666412353516,0.5249999761581421
55,1774,18057,3587738,37528609,1103968.6103668213,11547779.26046753,1599769.239868164,16733974.042922974,2000,Electrical engineer,0.3077060282230377,0.36264142394065857,0.230667382478714,0.2666657567024231,0.4458991289138794,0.3442360758781433,0.5475621819496155,0.6501363515853882,0.5299675464630127,0.5297384858131409,0.3733297288417816,0.3958883285522461
56,1410,17116,2771944,36970980,846172.3901672363,11285878.27456665,1760184.4196166992,23476571.9888916,2000,Industrial engineers,0.3052631616592407,0.29100000858306885,0.3100000023841858,0.33500000834465027,0.6349999904632568,0.5600000023841858,0.7099999785423279,0.7991666793823242,0.4959999918937683,0.49714285135269165,0.6166666746139526,0.41499999165534973
57,1086,15473,2429876,34489163,1047404.4340820312,14866644.296081545,1621942.26171875,23021516.80249023,2000,Mechanical engineers,0.43105262517929077,0.43299999833106995,0.42399999499320984,0.4350000023841858,0.6675000190734863,0.6299999952316284,0.7049999833106995,0.8733333349227905,0.828000009059906,0.7328571677207947,0.8266666531562805,0.42500001192092896
59,1605,16830,3290470,36130671,1530169.1629638672,16801866.774269104,2127297.0673828125,23358568.92488098,2000,Not-elsewhere-classified engineers,0.46503058075904846,0.5469788312911987,0.35016900300979614,0.40373682975769043,0.6465024948120117,0.5388030409812927,0.7542019486427307,0.8480777144432068,0.7220659852027893,0.6549026966094971,0.7019261121749878,0.56349778175354
64,14233,155180,25608226,301422387,9227444.4919281,108611910.38376044,15576713.828521729,183346174.09523392,2000,Computer systems analysts and computer scientists,0.360331267118454,0.42186176776885986,0.28549274802207947,0.3000531792640686,0.6082699298858643,0.5467444658279419,0.6697954535484314,0.7566553950309753,0.650628387928009,0.5777056217193604,0.492440789937973,0.544450044631958
65,1119,15070,2155673,30149201,440005.1333618164,6153903.349920273,1387033.6607666016,19399026.011184692,2000,Operations and systems researchers and analysts,0.20411497354507446,0.16722372174263,0.23118947446346283,0.26249998807907104,0.6434341669082642,0.4468947649002075,0.8399735689163208,0.8067784905433655,0.42131587862968445,0.42008650302886963,0.24551765620708466,0.5046052932739258
66,27,25,56160,52000,10965.9794921875,10153.6845703125,34117.19921875,31590,2000,Actuaries,0.19526316225528717,0.14499999582767487,0.24199999868869781,0.26249998807907104,0.6075000166893005,0.4749999940395355,0.7400000095367432,0.6924999952316284,0.1459999978542328,0.2785714268684387,0.15000000596046448,0.26499998569488525
68,146,100,227240,208000,54776.7998046875,50138.9462890625,76125.40234375,69680.001953125,2000,Mathematicians and mathematical scientists,0.24105262756347656,0.2280000001192093,0.24400000274181366,0.27000001072883606,0.33500000834465027,0.2750000059604645,0.39500001072883606,0.6524999737739563,0.2639999985694885,0.3857142925262451,0.2433333396911621,0.14000000059604645
69,0,70,0,173824,0,39339.115234375,0,131671.6796875,2000,Physicists and astronomers,0.22631579637527466,0.20800000429153442,0.23399999737739563,0.26249998807907104,0.7574999928474426,0.625,0.8899999856948853,0.9266666769981384,0.7440000176429749,0.6871428489685059,0.4166666567325592,0.6150000095367432
73,161,146,275980,323824,103129.3662109375,121007.91162109376,182836.751953125,214533.4052734375,2000,Chemists,0.37368419766426086,0.42800000309944153,0.32600000500679016,0.29750001430511475,0.6625000238418579,0.625,0.699999988079071,0.7058333158493042,0.5040000081062317,0.5257142782211304,0.4233333468437195,0.4300000071525574
74,0,30,0,38400,0,7680,0,29376,2000,Atmospheric and space scientists,0.20000000298023224,0.15399999916553497,0.24199999868869781,0.26249998807907104,0.7649999856948853,0.6499999761581421,0.8799999952316284,0.7450000047683716,0.5360000133514404,0.5942857265472412,0.3633333444595337,0.6399999856948853
75,109,95,144080,163840,48835.5361328125,55533.13427734375,99055,112640,2000,Geologists,0.3389473557472229,0.27900001406669617,0.38999998569488525,0.42500001192092896,0.6875,0.5199999809265137,0.8550000190734863,0.8058333396911621,0.5239999890327454,0.7528571486473083,0.4566666781902313,0.44999998807907104
77,0,145,0,200800,0,64150.3173828125,0,105419.994140625,2000,Agricultural and food scientists,0.31947368383407593,0.2680000066757202,0.3540000021457672,0.4050000011920929,0.5249999761581421,0.3700000047683716,0.6800000071525574,0.6825000047683716,0.23999999463558197,0.45428571105003357,0.3266666531562805,0.2199999988079071
78,115,510,182790,888026,78407.2880859375,380916.4091796875,102362.3984375,497294.5615234375,2000,Biological scientists,0.4289473593235016,0.5040000081062317,0.36800000071525574,0.3174999952316284,0.5600000023841858,0.2800000011920929,0.8399999737739563,0.7649999856948853,0.47600001096725464,0.6671428680419922,0.46666666865348816,0.16500000655651093
79,133,122,161440,245520,104766.0625,159329.55181884766,107761.203125,163884.6088256836,2000,Foresters and conservation scientists,0.6489473581314087,0.6579999923706055,0.656000018119812,0.6175000071525574,0.6675000190734863,0.6299999952316284,0.7049999833106995,0.7450000047683716,0.6779999732971191,0.8614285588264465,0.7366666793823242,0.7099999785423279
83,198,90,466070,183900,107196.1015625,42297.000732421875,389168.4453125,153556.4990234375,2000,Medical scientists,0.23000000417232513,0.2150000035762787,0.23399999737739563,0.26249998807907104,0.8349999785423279,0.7900000214576721,0.8799999952316284,0.7099999785423279,0.3319999873638153,0.488571435213089,0.35333332419395447,0.5799999833106995
84,967,1048,2346784,2569990,1143748.4431152344,1252532.013671875,2170775.2021484375,2377240.7543945312,2000,Physicians,0.4873684346675873,0.5249999761581421,0.4440000057220459,0.44749999046325684,0.925000011920929,0.9350000023841858,0.9150000214576721,0.7758333086967468,0.6579999923706055,0.5685714483261108,0.6499999761581421,0.7850000262260437
85,78,364,150240,690208,103191.15625,474063.89990234375,86388,396869.599609375,2000,Dentists,0.6868420839309692,0.8309999704360962,0.5120000243186951,0.5450000166893005,0.574999988079071,0.574999988079071,0.574999988079071,0.6941666603088379,0.7639999985694885,0.7771428823471069,0.6899999976158142,0.7749999761581421
86,15,135,5400,364930,3987.4736328125,269471.978515625,3915.000244140625,264574.251953125,2000,Veterinarians,0.7384210228919983,0.7990000247955322,0.6480000019073486,0.699999988079071,0.7250000238418579,0.7450000047683716,0.7049999833106995,0.8100000023841858,0.7580000162124634,0.7342857122421265,0.8366666436195374,0.9200000166893005
87,34,29,4896,51040,2749.490478515625,28662.98828125,3439.43994140625,35855.59765625,2000,Optometrists,0.5615789294242859,0.7519999742507935,0.37599998712539673,0.3174999952316284,0.7024999856948853,0.8050000071525574,0.6000000238418579,0.6433333158493042,0.5099999904632568,0.7699999809265137,0.3100000023841858,0.7950000166893005
88,0,53,0,108395,0,57221.150390625,0,94303.6484375,2000,Podiatrists,0.5278947353363037,0.703000009059906,0.38999998569488525,0.26249998807907104,0.8700000047683716,0.7900000214576721,0.949999988079071,0.887499988079071,0.7599999904632568,0.7171428799629211,0.6100000143051147,0.9700000286102295
89,264,1127,474848,1732989,318398.0830078125,1162014.7441482544,227927.03662109375,831834.7069091797,2000,Other health and therapy,0.6705263257026672,0.5669999718666077,0.7559999823570251,0.8224999904632568,0.47999998927116394,0.4749999940395355,0.48500001430511475,0.6200000047683716,0.6200000047683716,0.618571400642395,0.49000000953674316,0.6499999761581421
95,10716,38508,20034911,68073076,13223041.784057615,44928231.86540985,17480459.828063965,59393758.91908264,2000,Registered nurses,0.6600000262260437,0.5699999928474426,0.7620000243186951,0.7574999928474426,0.8725000023841858,0.8999999761581421,0.8450000286102295,0.653333306312561,0.6200000047683716,0.4871428608894348,0.49666666984558105,0.9200000166893005
